nounId,nominative,genitive,transformationType,isSlender,syllableCount,nomSuffix,genSuffix,has ea
18159,"loinneog","loinneoige","palatalized alt + e",false,2,"og","oige","no"
18210,"long","loinge","palatalized alt + e",false,1,"ong","oinge","no"
18224,"longlann","longlainne","palatalized alt + e",false,2,"ann","ainne","no"
18257,"losaid","losaide","+e",true,2,"d","de","no"
18258,"losainn","losainne","+e",true,2,"n","ne","no"
18266,"lotnaid","lotnaide","+e",true,2,"d","de","no"
18267,"lotnaidicíd","lotnaidicíde","+e",true,4,"d","de","no"
18288,"lóis","lóise","+e",true,1,"s","se","no"
18298,"lónroinn","lónroinne","+e",true,2,"n","ne","no"
18322,"luail","luaile","+e",true,1,"l","le","no"
18324,"luain","luaine","+e",true,1,"n","ne","no"
18369,"luasóg","luasóige","palatalized alt + e",false,2,"óg","óige","no"
18379,"luathintinn","luathintinne","+e",true,3,"n","ne","no"
18393,"lubhóg","lubhóige","palatalized alt + e",false,2,"óg","óige","no"
18395,"luch","luiche","palatalized alt + e",false,1,"uch","uiche","no"
18399,"luchóg","luchóige","palatalized alt + e",false,2,"óg","óige","no"
18407,"luchtóg","luchtóige","palatalized alt + e",false,2,"óg","óige","no"
18416,"luibh","luibhe","+e",true,1,"h","he","no"
18425,"luibhicíd","luibhicíde","+e",true,3,"d","de","no"
18430,"luid","luide","+e",true,1,"d","de","no"
18438,"luiseag","luisige","palatalized + e",false,2,"seag","sige","yes"
18459,"lúb","lúibe","palatalized alt + e",false,1,"úb","úibe","no"
18469,"lúbóg","lúbóige","palatalized alt + e",false,2,"óg","óige","no"
18472,"lúcháir","lúcháire","+e",true,2,"r","re","no"
18473,"lúdrach","lúdraí","aí",false,2,"ach","aí","no"
18482,"lúireach","lúirí","í",false,2,"reach","rí","yes"
18483,"lúitéis","lúitéise","+e",true,2,"s","se","no"
18509,"mabóg","mabóige","palatalized alt + e",false,2,"óg","óige","no"
18566,"maicis","maicise","+e",true,2,"s","se","no"
18574,"maidhm","maidhme","+e",true,1,"m","me","no"
18578,"maidin","maidine","+e",true,2,"n","ne","no"
18582,"maig","maige","+e",true,1,"g","ge","no"
18583,"maighdean","maighdine","palatalized + e",false,2,"dean","dine","yes"
18585,"maighdeog","maighdeoige","palatalized alt + e",false,2,"og","oige","no"
18595,"maighnéidít","maighnéidíte","+e",true,3,"t","te","no"
18602,"maignéis","maignéise","+e",true,2,"s","se","no"
18604,"mailís","mailíse","+e",true,2,"s","se","no"
18606,"mailp","mailpe","+e",true,1,"p","pe","no"
18610,"maingléis","maingléise","+e",true,2,"s","se","no"
18626,"maintín","maintíne","+e",true,2,"n","ne","no"
18636,"mairg","mairge","+e",true,1,"g","ge","no"
18638,"mairgneach","mairgní","í",false,2,"neach","ní","yes"
18650,"mais","maise","+e",true,1,"s","se","no"
18673,"maith","maithe","+e",true,1,"h","he","no"
18685,"malairt","malairte","+e",true,2,"t","te","no"
18721,"mam","maime","palatalized alt + e",false,1,"am","aime","no"
18738,"mandáid","mandáide","+e",true,2,"d","de","no"
18766,"maoil","maoile","+e",true,1,"l","le","no"
18767,"maoildearg","maoildeirge","palatalized alt + e",false,2,"earg","eirge","yes"
18770,"maoin","maoine","+e",true,1,"n","ne","no"
18814,"maonáis","maonáise","+e",true,2,"s","se","no"
18827,"maothal","maothaile","palatalized alt + e",false,2,"al","aile","no"
18849,"maranáid","maranáide","+e",true,3,"d","de","no"
18867,"marbhfháisc","marbhfháisce","+e",true,2,"c","ce","no"
18871,"marbhlann","marbhlainne","palatalized alt + e",false,2,"ann","ainne","no"
18881,"marbhsháinn","marbhsháinne","+e",true,2,"n","ne","no"
18921,"marglann","marglainne","palatalized alt + e",false,2,"ann","ainne","no"
18926,"marmaláid","marmaláide","+e",true,3,"d","de","no"
18929,"maróg","maróige","palatalized alt + e",false,2,"óg","óige","no"
18972,"matamaitic","matamaitice","+e",true,4,"c","ce","no"
18982,"máchail","máchaile","+e",true,2,"l","le","no"
19011,"máistirthéip","máistirthéipe","+e",true,3,"p","pe","no"
19014,"máithreach","máithrí","í",false,2,"reach","rí","yes"
19048,"máthairthír","máthairthíre","+e",true,3,"r","re","no"
19069,"meadar","meidre","palatalized alt syncope + e",false,2,"eadar","eidre","no"
19082,"meaig","meaige","+e",true,1,"g","ge","no"
19096,"mealbhóg","mealbhóige","palatalized alt + e",false,2,"óg","óige","no"
19108,"meamhlach","meamhlaí","aí",false,2,"ach","aí","no"
19111,"meamraiméis","meamraiméise","+e",true,3,"s","se","no"
19116,"meancóg","meancóige","palatalized alt + e",false,2,"óg","óige","no"
19119,"meang","meinge","palatalized alt + e",false,1,"eang","einge","yes"
19151,"mearóg","mearóige","palatalized alt + e",false,2,"óg","óige","no"
19231,"meánaois","meánaoise","+e",true,2,"s","se","no"
19249,"meánlann","meánlainne","palatalized alt + e",false,2,"ann","ainne","no"
19262,"meánscoil","meánscoile","+e",true,2,"l","le","no"
19272,"meántonn","meántoinne","palatalized alt + e",false,2,"onn","oinne","no"
19278,"meicnic","meicnice","+e",true,2,"c","ce","no"
19283,"meidhir","meidhre","syncope + e",true,2,"hir","hre","no"
19285,"meidhréis","meidhréise","+e",true,2,"s","se","no"
19293,"meigeallach","meigeallaí","aí",false,3,"ach","aí","no"
19319,"meilt","meilte","+e",true,1,"t","te","no"
19329,"meirdreach","meirdrí","í",false,2,"reach","rí","yes"
19333,"meirg","meirge","+e",true,1,"g","ge","no"
19360,"meiteamorfóis","meiteamorfóise","+e",true,4,"s","se","no"
19369,"meitheal","meithle","syncope + e",false,2,"heal","hle","yes"
19375,"meitifisic","meitifisice","+e",true,4,"c","ce","no"
19378,"meitilbeinséin","meitilbeinséine","+e",true,4,"n","ne","no"
19402,"méanfach","méanfaí","aí",false,2,"ach","aí","no"
19403,"méar","méire","palatalized alt + e",false,1,"éar","éire","no"
19414,"méaróg","méaróige","palatalized alt + e",false,2,"óg","óige","no"
19424,"méid","méide","+e",true,1,"d","de","no"
19431,"méileach","méilí","í",false,2,"leach","lí","yes"
19434,"méin","méine","+e",true,1,"n","ne","no"
19465,"mian","méine","palatalized alt + e",false,1,"mian","méine","no"
19478,"mias","méise","palatalized alt + e",false,1,"mias","méise","no"
19488,"micreafoirm","micreafoirme","+e",true,3,"m","me","no"
19491,"micreaghnáthóg","micreaghnáthóige","palatalized alt + e",false,4,"óg","óige","no"
19493,"micreaghrúdlann","micreaghrúdlainne","palatalized alt + e",false,4,"ann","ainne","no"
19505,"micreathonn","micreathoinne","palatalized alt + e",false,3,"onn","oinne","no"
19516,"micrifís","micrifíse","+e",true,3,"s","se","no"
19521,"micrishlis","micrishlise","+e",true,3,"s","se","no"
19532,"mill","mille","+e",true,1,"l","le","no"
19557,"milseog","milseoige","palatalized alt + e",false,2,"og","oige","no"
19563,"min","mine","+e",true,1,"n","ne","no"
19564,"minc","mince","+e",true,1,"c","ce","no"
19576,"minseach","minsí","í",false,2,"seach","sí","yes"
19579,"miocraeráid","miocraeráide","+e",true,3,"d","de","no"
19584,"miocsómatóis","miocsómatóise","+e",true,4,"s","se","no"
19590,"miodóg","miodóige","palatalized alt + e",false,2,"óg","óige","no"
19622,"mionbhuíon","mionbhuíne","íne",false,2,"íon","íne","no"
19626,"mionchaint","mionchainte","+e",true,2,"t","te","no"
19699,"mionnscríbhinn","mionnscríbhinne","+e",true,3,"n","ne","no"
19707,"mionpháirt","mionpháirte","+e",true,2,"t","te","no"
19716,"mionrabh","mionraibhe","palatalized alt + e",false,2,"abh","aibhe","no"
19742,"mionsraith","mionsraithe","+e",true,2,"h","he","no"
19755,"miontuairisc","miontuairisce","+e",true,3,"c","ce","no"
19763,"mioscais","mioscaise","+e",true,2,"s","se","no"
19781,"miotóg","miotóige","palatalized alt + e",false,2,"óg","óige","no"
19806,"mistéir","mistéire","+e",true,2,"r","re","no"
19811,"miúil","miúile","+e",true,1,"l","le","no"
19831,"mí-úsáid","mí-úsáide","+e",true,2,"d","de","no"
19846,"míceatocsain","míceatocsaine","+e",true,4,"n","ne","no"
19860,"míchiall","míchéille","palatalized alt + e",false,2,"hiall","héille","no"
19936,"mígréin","mígréine","+e",true,2,"n","ne","no"
19938,"mílaois","mílaoise","+e",true,2,"s","se","no"
19999,"míntír","míntíre","+e",true,2,"r","re","no"
20011,"míogarnach","míogarnaí","aí",false,3,"ach","aí","no"
20030,"míoltóg","míoltóige","palatalized alt + e",false,2,"óg","óige","no"
20035,"míorúilt","míorúilte","+e",true,2,"t","te","no"
20043,"mír","míre","+e",true,1,"r","re","no"
20051,"míréir","míréire","+e",true,2,"r","re","no"
20065,"mísc","mísce","+e",true,1,"c","ce","no"
20126,"modhfheirm","modhfheirme","+e",true,2,"m","me","no"
20144,"moill","moille","+e",true,1,"l","le","no"
20152,"moing","moinge","+e",true,1,"g","ge","no"
20157,"moirféim","moirféime","+e",true,2,"m","me","no"
20161,"moirt","moirte","+e",true,1,"t","te","no"
20166,"moirtís","moirtíse","+e",true,2,"s","se","no"
20197,"monaicít","monaicíte","+e",true,3,"t","te","no"
20201,"monailit","monailite","+e",true,3,"t","te","no"
20205,"monalóg","monalóige","palatalized alt + e",false,3,"óg","óige","no"
20288,"móid","móide","+e",true,1,"d","de","no"
20298,"móimint","móiminte","+e",true,2,"t","te","no"
20308,"móipéid","móipéide","+e",true,2,"d","de","no"
20310,"móiréis","móiréise","+e",true,2,"s","se","no"
20311,"móitíf","móitífe","+e",true,2,"f","fe","no"
20316,"mónóg","mónóige","palatalized alt + e",false,2,"óg","óige","no"
20319,"mór-roinn","mór-roinne","+e",true,1,"n","ne","no"
20340,"mórchríoch","mórchríche","palatalized alt + e",false,2,"íoch","íche","no"
20344,"mórchúis","mórchúise","+e",true,2,"s","se","no"
20378,"mórshráid","mórshráide","+e",true,2,"d","de","no"
20385,"mórthír","mórthíre","+e",true,2,"r","re","no"
20387,"mósáic","mósáice","+e",true,2,"c","ce","no"
20396,"mótarfheithicil","mótarfheithicle","syncope + e",true,5,"cil","cle","no"
20407,"muc","muice","palatalized alt + e",false,1,"uc","uice","no"
20412,"mucais","mucaise","+e",true,2,"s","se","no"
20441,"muin","muine","+e",true,1,"n","ne","no"
20453,"muinín","muiníne","+e",true,2,"n","ne","no"
20456,"muintir","muintire","+e",true,2,"r","re","no"
20494,"muirnéis","muirnéise","+e",true,2,"s","se","no"
20499,"muiscít","muiscíte","+e",true,2,"t","te","no"
20521,"mungailt","mungailte","+e",true,2,"t","te","no"
20524,"murascaill","murascaille","+e",true,3,"l","le","no"
20534,"murúch","murúiche","palatalized alt + e",false,2,"úch","úiche","no"
20553,"mustairt","mustairte","+e",true,2,"t","te","no"
20562,"múch","múiche","palatalized alt + e",false,1,"úch","úiche","no"
20568,"múchlann","múchlainne","palatalized alt + e",false,2,"ann","ainne","no"
20582,"múirling","múirlinge","+e",true,2,"g","ge","no"
20584,"múisc","múisce","+e",true,1,"c","ce","no"
20609,"múrealaín","múrealaíne","+e",true,3,"n","ne","no"
20613,"múscailt","múscailte","+e",true,2,"t","te","no"
20621,"mútóg","mútóige","palatalized alt + e",false,2,"óg","óige","no"
20640,"naíolann","naíolainne","palatalized alt + e",false,2,"ann","ainne","no"
20646,"naíscoil","naíscoile","+e",true,2,"l","le","no"
20658,"naomhaithis","naomhaithise","+e",true,3,"s","se","no"
20663,"naomhóg","naomhóige","palatalized alt + e",false,2,"óg","óige","no"
20669,"naoscach","naoscaí","aí",false,2,"ach","aí","no"
20676,"napailm","napailme","+e",true,2,"m","me","no"
20702,"náid","náide","+e",true,1,"d","de","no"
20718,"neachtlann","neachtlainne","palatalized alt + e",false,2,"ann","ainne","no"
20720,"nead","neide","palatalized alt + e",false,1,"ead","eide","yes"
20746,"neamh","neimhe","palatalized alt + e",false,1,"eamh","eimhe","yes"
20748,"neamhaird","neamhairde","+e",true,2,"d","de","no"
20819,"neamhfheidhm","neamhfheidhme","+e",true,2,"m","me","no"
20867,"neamhréir","neamhréire","+e",true,2,"r","re","no"
20881,"neamhshuim","neamhshuime","+e",true,2,"m","me","no"
20904,"neantóg","neantóige","palatalized alt + e",false,2,"óg","óige","no"
20915,"neascóid","neascóide","+e",true,2,"d","de","no"
20933,"neifrít","neifríte","+e",true,2,"t","te","no"
20938,"neirbhís","neirbhíse","+e",true,2,"s","se","no"
20939,"neocoirtéis","neocoirtéise","+e",true,3,"s","se","no"
20956,"néalfartach","néalfartaí","aí",false,3,"ach","aí","no"
20978,"néaróg","néaróige","palatalized alt + e",false,2,"óg","óige","no"
20979,"néaróis","néaróise","+e",true,2,"s","se","no"
20993,"niaicin","niaicine","+e",true,2,"n","ne","no"
20997,"niamh","néimhe","palatalized alt + e",false,1,"niamh","néimhe","no"
20998,"niamhchloch","niamhchloiche","palatalized alt + e",false,2,"och","oiche","no"
21003,"nicil","nicile","+e",true,2,"l","le","no"
21005,"nideog","nideoige","palatalized alt + e",false,2,"og","oige","no"
21012,"nimfeach","nimfí","í",false,2,"feach","fí","yes"
21013,"nimh","nimhe","+e",true,1,"h","he","no"
21019,"nimhíoc","nimhíce","palatalized alt + e",false,2,"íoc","íce","no"
21039,"níotráit","níotráite","+e",true,2,"t","te","no"
21046,"nítrigin","nítrigine","+e",true,3,"n","ne","no"
21066,"noitmig","noitmige","+e",true,2,"g","ge","no"
21150,"núis","núise","+e",true,1,"s","se","no"
21156,"obair","oibre","palatalized alt syncope + e",true,2,"obair","oibre","no"
21157,"obrádlann","obrádlainne","palatalized alt + e",false,3,"ann","ainne","no"
21158,"obráid","obráide","+e",true,2,"d","de","no"
21190,"ocsaigin","ocsaigine","+e",true,3,"n","ne","no"
21193,"ocsaíd","ocsaíde","+e",true,2,"d","de","no"
21221,"oibleagáid","oibleagáide","+e",true,3,"d","de","no"
21224,"oibreann","oibrinne","palatalized + e",false,2,"reann","rinne","yes"
21249,"oifig","oifige","+e",true,2,"g","ge","no"
21286,"oilbhéim","oilbhéime","+e",true,2,"m","me","no"
21318,"oirchill","oirchille","+e",true,2,"l","le","no"
21391,"olaphéint","olaphéinte","+e",true,3,"t","te","no"
21426,"ollphéist","ollphéiste","+e",true,2,"t","te","no"
21429,"ollscoil","ollscoile","+e",true,2,"l","le","no"
21433,"ollstailc","ollstailce","+e",true,2,"c","ce","no"
21445,"ológ","olóige","palatalized alt + e",false,2,"óg","óige","no"
21453,"onfais","onfaise","+e",true,2,"s","se","no"
21464,"optaic","optaice","+e",true,2,"c","ce","no"
21484,"ordóg","ordóige","palatalized alt + e",false,2,"óg","óige","no"
21502,"ornáid","ornáide","+e",true,2,"d","de","no"
21510,"ortaipéidic","ortaipéidice","+e",true,4,"c","ce","no"
21521,"oscailt","oscailte","+e",true,2,"t","te","no"
21532,"ospís","ospíse","+e",true,2,"s","se","no"
21538,"ostrais","ostraise","+e",true,2,"s","se","no"
21544,"otharlann","otharlainne","palatalized alt + e",false,3,"ann","ainne","no"
21552,"otrann","otrainne","palatalized alt + e",false,2,"ann","ainne","no"
21558,"ócáid","ócáide","+e",true,2,"d","de","no"
21570,"ógh","óighe","palatalized alt + e",false,1,"ógh","óighe","no"
21577,"óid","óide","+e",true,1,"d","de","no"
21582,"óinmhid","óinmhide","+e",true,2,"d","de","no"
21584,"óinseach","óinsí","í",false,2,"seach","sí","yes"
21603,"óráid","óráide","+e",true,2,"d","de","no"
21625,"ósais","ósaise","+e",true,2,"s","se","no"
21626,"óspairt","óspairte","+e",true,2,"t","te","no"
21632,"óstchill","óstchille","+e",true,2,"l","le","no"
21633,"óstlann","óstlainne","palatalized alt + e",false,2,"ann","ainne","no"
21661,"paidhc","paidhce","+e",true,1,"c","ce","no"
21665,"paidir","paidre","syncope + e",true,2,"dir","dre","no"
21679,"pailin","pailine","+e",true,2,"n","ne","no"
21681,"pailis","pailise","+e",true,2,"s","se","no"
21685,"pailm","pailme","+e",true,1,"m","me","no"
21703,"paintíl","paintíle","+e",true,2,"l","le","no"
21712,"pairilis","pairilise","+e",true,3,"s","se","no"
21725,"paistil","paistile","+e",true,2,"l","le","no"
21733,"paiteog","paiteoige","palatalized alt + e",false,2,"og","oige","no"
21737,"paitinn","paitinne","+e",true,2,"n","ne","no"
21752,"paltóg","paltóige","palatalized alt + e",false,2,"óg","óige","no"
21762,"pancóg","pancóige","palatalized alt + e",false,2,"óg","óige","no"
21769,"pantaimím","pantaimíme","+e",true,3,"m","me","no"
21772,"pantrach","pantraí","aí",false,2,"ach","aí","no"
21787,"paraidím","paraidíme","+e",true,3,"m","me","no"
21799,"paraisít","paraisíte","+e",true,3,"t","te","no"
21811,"paráid","paráide","+e",true,2,"d","de","no"
21812,"pardóg","pardóige","palatalized alt + e",false,2,"óg","óige","no"
21814,"parlaimint","parlaiminte","+e",true,3,"t","te","no"
21842,"pataigin","pataigine","+e",true,3,"n","ne","no"
21846,"patraisc","patraisce","+e",true,2,"c","ce","no"
21861,"páil","páile","+e",true,1,"l","le","no"
21869,"páirc","páirce","+e",true,1,"c","ce","no"
21874,"páirt","páirte","+e",true,1,"t","te","no"
21891,"páis","páise","+e",true,1,"s","se","no"
21892,"páiseog","páiseoige","palatalized alt + e",false,2,"og","oige","no"
21923,"peannaid","peannaide","+e",true,2,"d","de","no"
21936,"pearóid","pearóide","+e",true,2,"d","de","no"
21947,"peasair","peasaire","+e",true,2,"r","re","no"
21955,"peic","peice","+e",true,1,"c","ce","no"
21959,"peictin","peictine","+e",true,2,"n","ne","no"
21966,"peig","peige","+e",true,1,"g","ge","no"
21967,"peil","peile","+e",true,1,"l","le","no"
21976,"peinicillin","peinicilline","+e",true,4,"n","ne","no"
21980,"peipsin","peipsine","+e",true,2,"n","ne","no"
21982,"peiptíd","peiptíde","+e",true,2,"d","de","no"
21984,"peircintíl","peircintíle","+e",true,3,"l","le","no"
22005,"peiriúic","peiriúice","+e",true,2,"c","ce","no"
22006,"peirsil","peirsile","+e",true,2,"l","le","no"
22025,"péacóg","péacóige","palatalized alt + e",false,2,"óg","óige","no"
22043,"péint","péinte","+e",true,1,"t","te","no"
22053,"péist","péiste","+e",true,1,"t","te","no"
22060,"péitseog","péitseoige","palatalized alt + e",false,2,"og","oige","no"
22064,"pian","péine","palatalized alt + e",false,1,"pian","péine","no"
22077,"pianpháis","pianpháise","+e",true,2,"s","se","no"
22079,"pianseirbhís","pianseirbhíse","+e",true,3,"s","se","no"
22088,"piardóg","piardóige","palatalized alt + e",false,2,"óg","óige","no"
22094,"pic","pice","+e",true,1,"c","ce","no"
22101,"picnic","picnice","+e",true,2,"c","ce","no"
22109,"pictiúrlann","pictiúrlainne","palatalized alt + e",false,3,"ann","ainne","no"
22116,"piléarlann","piléarlainne","palatalized alt + e",false,3,"ann","ainne","no"
22129,"pingin","pingine","+e",true,2,"n","ne","no"
22151,"piocóid","piocóide","+e",true,2,"d","de","no"
22162,"piolóid","piolóide","+e",true,2,"d","de","no"
22168,"piongain","piongaine","+e",true,2,"n","ne","no"
22184,"piorróg","piorróige","palatalized alt + e",false,2,"óg","óige","no"
22195,"pióg","pióige","palatalized alt + e",false,1,"óg","óige","no"
22207,"piréis","piréise","+e",true,2,"s","se","no"
22212,"pirimid","pirimide","+e",true,3,"d","de","no"
22217,"pis","pise","+e",true,1,"s","se","no"
22222,"piseog","piseoige","palatalized alt + e",false,2,"og","oige","no"
22225,"pistil","pistile","+e",true,2,"l","le","no"
22226,"pit","pite","+e",true,1,"t","te","no"
22229,"piteog","piteoige","palatalized alt + e",false,2,"og","oige","no"
22237,"píb","píbe","+e",true,1,"b","be","no"
22239,"píbobair","píboibre","palatalized alt syncope + e",true,3,"obair","oibre","no"
22252,"píobarnach","píobarnaí","aí",false,3,"ach","aí","no"
22280,"placaint","placainte","+e",true,2,"t","te","no"
22286,"plaic","plaice","+e",true,1,"c","ce","no"
22292,"plait","plaite","+e",true,1,"t","te","no"
22302,"plandlann","plandlainne","palatalized alt + e",false,2,"ann","ainne","no"
22348,"plásóg","plásóige","palatalized alt + e",false,2,"óg","óige","no"
22363,"pleist","pleiste","+e",true,1,"t","te","no"
22373,"pléasc","pléisce","palatalized alt + e",false,1,"éasc","éisce","no"
22381,"pléascóg","pléascóige","palatalized alt + e",false,2,"óg","óige","no"
22385,"plécháipéis","plécháipéise","+e",true,3,"s","se","no"
22394,"plimp","plimpe","+e",true,1,"p","pe","no"
22405,"plobarnach","plobarnaí","aí",false,3,"ach","aí","no"
22409,"plocóid","plocóide","+e",true,2,"d","de","no"
22417,"pluais","pluaise","+e",true,1,"s","se","no"
22436,"pluid","pluide","+e",true,1,"d","de","no"
22442,"pluis","pluise","+e",true,1,"s","se","no"
22464,"pobalbhreith","pobalbhreithe","+e",true,3,"h","he","no"
22465,"pobalscoil","pobalscoile","+e",true,3,"l","le","no"
22479,"pocléimneach","pocléimní","í",false,3,"neach","ní","yes"
22487,"poibleog","poibleoige","palatalized alt + e",false,2,"og","oige","no"
22494,"poileitiléin","poileitiléine","+e",true,4,"n","ne","no"
22496,"poimp","poimpe","+e",true,1,"p","pe","no"
22497,"poimpéis","poimpéise","+e",true,2,"s","se","no"
22524,"polaiméaráis","polaiméaráise","+e",true,4,"s","se","no"
22525,"polaiméir","polaiméire","+e",true,3,"r","re","no"
22534,"polaitéin","polaitéine","+e",true,3,"n","ne","no"
22537,"polaivinil","polaivinile","+e",true,4,"l","le","no"
22540,"polanáis","polanáise","+e",true,3,"s","se","no"
22545,"polapróipiléin","polapróipiléine","+e",true,5,"n","ne","no"
22568,"pollóg","pollóige","palatalized alt + e",false,2,"óg","óige","no"
22574,"pomagránait","pomagránaite","+e",true,4,"t","te","no"
22605,"portráid","portráide","+e",true,2,"d","de","no"
22621,"postaláid","postaláide","+e",true,3,"d","de","no"
22627,"postroinnt","postroinnte","+e",true,2,"t","te","no"
22634,"potais","potaise","+e",true,2,"s","se","no"
22638,"pothrais","pothraise","+e",true,2,"s","se","no"
22643,"póg","póige","palatalized alt + e",false,1,"óg","óige","no"
22650,"póir","póire","+e",true,1,"r","re","no"
22654,"póirseáid","póirseáide","+e",true,2,"d","de","no"
22658,"póit","póite","+e",true,1,"t","te","no"
22689,"prabhait","prabhaite","+e",true,2,"t","te","no"
22699,"praghaschoimhlint","praghaschoimhlinte","+e",true,4,"t","te","no"
22707,"praiseach","praisí","í",false,2,"seach","sí","yes"
22714,"praitinn","praitinne","+e",true,2,"n","ne","no"
22729,"práinn","práinne","+e",true,1,"n","ne","no"
22741,"prásóg","prásóige","palatalized alt + e",false,2,"óg","óige","no"
22743,"preab","preibe","palatalized alt + e",false,1,"eab","eibe","yes"
22747,"preabarnach","preabarnaí","aí",false,3,"ach","aí","no"
22757,"preafáid","preafáide","+e",true,2,"d","de","no"
22758,"prealáid","prealáide","+e",true,2,"d","de","no"
22767,"preasoifig","preasoifige","+e",true,3,"g","ge","no"
22769,"preasócáid","preasócáide","+e",true,3,"d","de","no"
22775,"preiceall","preicille","palatalized + e",false,2,"ceall","cille","yes"
22781,"préimh","préimhe","+e",true,1,"h","he","no"
22785,"pribhléid","pribhléide","+e",true,2,"d","de","no"
22831,"príobháid","príobháide","+e",true,2,"d","de","no"
22881,"príomhpháirt","príomhpháirte","+e",true,2,"t","te","no"
22886,"príomhroinn","príomhroinne","+e",true,2,"n","ne","no"
22891,"príomhshráid","príomhshráide","+e",true,2,"d","de","no"
22907,"probháid","probháide","+e",true,2,"d","de","no"
22911,"prochóg","prochóige","palatalized alt + e",false,2,"óg","óige","no"
22915,"prognóis","prognóise","+e",true,2,"s","se","no"
22918,"proifid","proifide","+e",true,2,"d","de","no"
22925,"proinn","proinne","+e",true,1,"n","ne","no"
22931,"promanáid","promanáide","+e",true,3,"d","de","no"
22947,"prosóid","prosóide","+e",true,2,"d","de","no"
22948,"prostaglaindin","prostaglaindine","+e",true,4,"n","ne","no"
22959,"próifíl","próifíle","+e",true,2,"l","le","no"
22963,"próis","próise","+e",true,1,"s","se","no"
22971,"próistéis","próistéise","+e",true,2,"s","se","no"
22973,"próitéáis","próitéáise","+e",true,2,"s","se","no"
22974,"próitéin","próitéine","+e",true,2,"n","ne","no"
23008,"puchóid","puchóide","+e",true,2,"d","de","no"
23013,"puilpid","puilpide","+e",true,2,"d","de","no"
23042,"punann","punainne","palatalized alt + e",false,2,"ann","ainne","no"
23059,"purgóid","purgóide","+e",true,2,"d","de","no"
23072,"puth","puithe","palatalized alt + e",false,1,"uth","uithe","no"
23076,"putóg","putóige","palatalized alt + e",false,2,"óg","óige","no"
23090,"púic","púice","+e",true,1,"c","ce","no"
23093,"púir","púire","+e",true,1,"r","re","no"
23103,"púróg","púróige","palatalized alt + e",false,2,"óg","óige","no"
23123,"rabhlóg","rabhlóige","palatalized alt + e",false,2,"óg","óige","no"
23175,"radathonn","radathoinne","palatalized alt + e",false,3,"onn","oinne","no"
23196,"ragobair","ragoibre","palatalized alt syncope + e",true,3,"obair","oibre","no"
23203,"raic","raice","+e",true,1,"c","ce","no"
23211,"raideog","raideoige","palatalized alt + e",false,2,"og","oige","no"
23220,"raidis","raidise","+e",true,2,"s","se","no"
23233,"raiméis","raiméise","+e",true,2,"s","se","no"
23241,"raingléis","raingléise","+e",true,2,"s","se","no"
23253,"raithneach","raithní","í",false,2,"neach","ní","yes"
23288,"rannann","rannainne","palatalized alt + e",false,2,"ann","ainne","no"
23292,"rannóg","rannóige","palatalized alt + e",false,2,"óg","óige","no"
23294,"rannpháirt","rannpháirte","+e",true,2,"t","te","no"
23317,"rapsóid","rapsóide","+e",true,2,"d","de","no"
23344,"ráchairt","ráchairte","+e",true,2,"t","te","no"
23350,"ráib","ráibe","+e",true,1,"b","be","no"
23353,"ráig","ráige","+e",true,1,"g","ge","no"
23373,"rálóg","rálóige","palatalized alt + e",false,2,"óg","óige","no"
23376,"rámhainn","rámhainne","+e",true,2,"n","ne","no"
23379,"rámhlong","rámhloinge","palatalized alt + e",false,2,"ong","oinge","no"
23437,"reilig","reilige","+e",true,2,"g","ge","no"
23442,"reiptíl","reiptíle","+e",true,2,"l","le","no"
23443,"reisimint","reisiminte","+e",true,3,"t","te","no"
23452,"reitric","reitrice","+e",true,2,"c","ce","no"
23457,"reodóg","reodóige","palatalized alt + e",false,2,"óg","óige","no"
23460,"reoiteog","reoiteoige","palatalized alt + e",false,2,"og","oige","no"
23478,"réabhlóid","réabhlóide","+e",true,2,"d","de","no"
23480,"réablach","réablaí","aí",false,2,"ach","aí","no"
23486,"réadlann","réadlainne","palatalized alt + e",false,2,"ann","ainne","no"
23488,"réadmhaoin","réadmhaoine","+e",true,2,"n","ne","no"
23508,"réaltbhuíon","réaltbhuíne","íne",false,2,"íon","íne","no"
23517,"réaltóg","réaltóige","palatalized alt + e",false,2,"óg","óige","no"
23534,"réamhaisnéis","réamhaisnéise","+e",true,3,"s","se","no"
23583,"réamhscoil","réamhscoile","+e",true,2,"l","le","no"
23588,"réamhstair","réamhstaire","+e",true,2,"r","re","no"
23623,"réim","réime","+e",true,1,"m","me","no"
23627,"réimír","réimíre","+e",true,2,"r","re","no"
23635,"réir","réire","+e",true,1,"r","re","no"
23637,"réisím","réisíme","+e",true,2,"m","me","no"
23654,"riabh","réibhe","palatalized alt + e",false,1,"riabh","réibhe","no"
23656,"riabhóg","riabhóige","palatalized alt + e",false,2,"óg","óige","no"
23690,"rianliathróid","rianliathróide","+e",true,3,"d","de","no"
23739,"rilíf","rilífe","+e",true,2,"f","fe","no"
23743,"rinc","rince","+e",true,1,"c","ce","no"
23755,"rinn","rinne","+e",true,1,"n","ne","no"
23780,"rithim","rithime","+e",true,2,"m","me","no"
23796,"ríl","ríle","+e",true,1,"l","le","no"
23798,"rím","ríme","+e",true,1,"m","me","no"
23807,"ríog","ríge","palatalized alt + e",false,1,"íog","íge","no"
23820,"ríomhiris","ríomhirise","+e",true,3,"s","se","no"
